Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code,Reference area,GeoCode,unique_id,col_caption_name,col_caption_name1_empty,year,value
2007.0,,,,Female,8.976661,KGZ,Talas,KG07,,,,,
2008.0,,,,Female,8.007117,KGZ,Talas,KG07,,,,,
2009.0,,,,Female,7.922535,KGZ,Talas,KG07,,,,,
2010.0,,,,Female,8.70322,KGZ,Talas,KG07,,,,,
2011.0,,,,Female,10.318143,KGZ,Talas,KG07,,,,,
2012.0,,,,Female,9.322034,KGZ,Talas,KG07,,,,,
2013.0,,,,Female,10.842369,KGZ,Talas,KG07,,,,,
2014.0,,,,Female,6.573541,KGZ,Talas,KG07,,,,,
2015.0,,,,Female,8.097166,KGZ,Talas,KG07,,,,,
2016.0,,,,Female,7.980846,KGZ,Talas,KG07,,,,,
2017.0,,,,Female,3.144654,KGZ,Talas,KG07,,,,,
2018.0,,,,Female,10.835913,KGZ,Talas,KG07,,,,,
2019.0,,,,Female,6.097561,KGZ,Talas,KG07,,,,,
2020.0,,,,Female,4.5,KGZ,Talas,KG07,,,,,
2021.0,,,,Female,5.9,KGZ,Talas,KG07,,,,,
2007.0,,,,,31.0,KGZ,Chui,KG08,,,,,
2008.0,,,,,28.1,KGZ,Chui,KG08,,,,,
2009.0,,,,,23.2,KGZ,Chui,KG08,,,,,
2010.0,,,,,19.714145,KGZ,Chui,KG08,,,,,
2011.0,,,,,20.031758,KGZ,Chui,KG08,,,,,
2012.0,,,,,18.904275,KGZ,Chui,KG08,,,,,
2013.0,,,,,24.468085,KGZ,Chui,KG08,,,,,
2014.0,,,,,19.953596,KGZ,Chui,KG08,,,,,
2015.0,,,,,20.480146,KGZ,Chui,KG08,,,,,
2016.0,,,,,18.185875,KGZ,Chui,KG08,,,,,
2017.0,,,,,19.923372,KGZ,Chui,KG08,,,,,
2018.0,,,,,14.816405,KGZ,Chui,KG08,,,,,
2019.0,,,,,15.255129,KGZ,Chui,KG08,,,,,
2020.0,,,,,13.3,KGZ,Chui,KG08,,,,,
2021.0,,,,,17.3,KGZ,Chui,KG08,,,,,
2007.0,,,,Male,46.846847,KGZ,Chui,KG08,,,,,
2008.0,,,,Male,43.123246,KGZ,Chui,KG08,,,,,
2009.0,,,,Male,38.957754,KGZ,Chui,KG08,,,,,
2010.0,,,,Male,29.588766,KGZ,Chui,KG08,,,,,
2011.0,,,,Male,29.813665,KGZ,Chui,KG08,,,,,
2012.0,,,,Male,29.116712,KGZ,Chui,KG08,,,,,
2013.0,,,,Male,36.014406,KGZ,Chui,KG08,,,,,
2014.0,,,,Male,29.688973,KGZ,Chui,KG08,,,,,
2015.0,,,,Male,30.036969,KGZ,Chui,KG08,,,,,
2016.0,,,,Male,26.959674,KGZ,Chui,KG08,,,,,
2017.0,,,,Male,29.124055,KGZ,Chui,KG08,,,,,
2018.0,,,,Male,20.71522,KGZ,Chui,KG08,,,,,
2019.0,,,,Male,22.426314,KGZ,Chui,KG08,,,,,
2020.0,,,,Male,21.0,KGZ,Chui,KG08,,,,,
2021.0,,,,Male,27.6,KGZ,Chui,KG08,,,,,
2007.0,,,,Female,15.632754,KGZ,Chui,KG08,,,,,
2008.0,,,,Female,13.533465,KGZ,Chui,KG08,,,,,
2009.0,,,,Female,8.056641,KGZ,Chui,KG08,,,,,
2010.0,,,,Female,10.174419,KGZ,Chui,KG08,,,,,
2011.0,,,,Female,10.57184,KGZ,Chui,KG08,,,,,
2012.0,,,,Female,9.009009,KGZ,Chui,KG08,,,,,
2013.0,,,,Female,13.271246,KGZ,Chui,KG08,,,,,
2014.0,,,,Female,10.511883,KGZ,Chui,KG08,,,,,
2015.0,,,,Female,11.208249,KGZ,Chui,KG08,,,,,
2016.0,,,,Female,9.672455,KGZ,Chui,KG08,,,,,
2017.0,,,,Female,10.99849,KGZ,Chui,KG08,,,,,
2018.0,,,,Female,9.094755,KGZ,Chui,KG08,,,,,
2019.0,,,,Female,8.293593,KGZ,Chui,KG08,,,,,
2020.0,,,,Female,5.9,KGZ,Chui,KG08,,,,,
2021.0,,,,Female,7.4,KGZ,Chui,KG08,,,,,
2007.0,,,,,14.4,KGZ,Bishkek (city),KG11,,,,,
2008.0,,,,,15.6,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,,13.0,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,,10.080881,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,,9.226156,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,,8.366309,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,,11.490443,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,,7.771182,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,,9.072687,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,,8.458841,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,,8.575464,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,,5.420321,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,,8.552758,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,,6.3,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,,7.8,KGZ,Bishkek (city),KG11,,,,,
2007.0,,,,Male,21.047093,KGZ,Bishkek (city),KG11,,,,,
2008.0,,,,Male,21.892103,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,Male,19.784173,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,Male,14.650164,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,Male,12.416191,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,Male,11.916342,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,Male,16.8566,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,Male,10.655548,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,Male,13.110307,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,Male,10.154525,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,Male,13.805004,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,Male,7.789474,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,Male,12.297602,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,Male,8.8,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,Male,10.4,KGZ,Bishkek (city),KG11,,,,,
2007.0,,,,Female,8.683729,KGZ,Bishkek (city),KG11,,,,,
2008.0,,,,Female,10.144274,KGZ,Bishkek (city),KG11,,,,,
2009.0,,,,Female,7.106374,KGZ,Bishkek (city),KG11,,,,,
2010.0,,,,Female,6.124234,KGZ,Bishkek (city),KG11,,,,,
2011.0,,,,Female,6.459948,KGZ,Bishkek (city),KG11,,,,,
2012.0,,,,Female,5.282062,KGZ,Bishkek (city),KG11,,,,,
2013.0,,,,Female,6.819591,KGZ,Bishkek (city),KG11,,,,,
2014.0,,,,Female,5.254648,KGZ,Bishkek (city),KG11,,,,,
2015.0,,,,Female,5.53907,KGZ,Bishkek (city),KG11,,,,,
2016.0,,,,Female,6.97134,KGZ,Bishkek (city),KG11,,,,,
2017.0,,,,Female,3.980288,KGZ,Bishkek (city),KG11,,,,,
2018.0,,,,Female,3.335186,KGZ,Bishkek (city),KG11,,,,,
2019.0,,,,Female,5.246969,KGZ,Bishkek (city),KG11,,,,,
2020.0,,,,Female,4.1,KGZ,Bishkek (city),KG11,,,,,
2021.0,,,,Female,5.6,KGZ,Bishkek (city),KG11,,,,,
2007.0,,,,,17.2,KGZ,Osh (city),KG21,,,,,
2008.0,,,,,16.7,KGZ,Osh (city),KG21,,,,,
2009.0,,,,,15.5,KGZ,Osh (city),KG21,,,,,
2010.0,,,,,14.368932,KGZ,Osh (city),KG21,,,,,
2011.0,,,,,12.900704,KGZ,Osh (city),KG21,,,,,
2012.0,,,,,9.686168,KGZ,Osh (city),KG21,,,,,
2013.0,,,,,12.17656,KGZ,Osh (city),KG21,,,,,
2014.0,,,,,10.45947,KGZ,Osh (city),KG21,,,,,
2015.0,,,,,12.454212,KGZ,Osh (city),KG21,,,,,
2016.0,,,,,10.043042,KGZ,Osh (city),KG21,,,,,
2017.0,,,,,7.708479,KGZ,Osh (city),KG21,,,,,
2018.0,,,,,6.120367,KGZ,Osh (city),KG21,,,,,
2019.0,,,,,7.843137,KGZ,Osh (city),KG21,,,,,
2020.0,,,,,6.0,KGZ,Osh (city),KG21,,,,,
2021.0,,,,,6.7,KGZ,Osh (city),KG21,,,,,
2007.0,,,,Male,26.037429,KGZ,Osh (city),KG21,,,,,
2008.0,,,,Male,23.481781,KGZ,Osh (city),KG21,,,,,
2009.0,,,,Male,22.544283,KGZ,Osh (city),KG21,,,,,
2010.0,,,,Male,21.84466,KGZ,Osh (city),KG21,,,,,
2011.0,,,,Male,18.760196,KGZ,Osh (city),KG21,,,,,
2012.0,,,,Male,14.53958,KGZ,Osh (city),KG21,,,,,
2013.0,,,,Male,15.835313,KGZ,Osh (city),KG21,,,,,
2014.0,,,,Male,13.188518,KGZ,Osh (city),KG21,,,,,
2015.0,,,,Male,20.516717,KGZ,Osh (city),KG21,,,,,
2016.0,,,,Male,12.630015,KGZ,Osh (city),KG21,,,,,
2017.0,,,,Male,12.327774,KGZ,Osh (city),KG21,,,,,
2018.0,,,,Male,9.831461,KGZ,Osh (city),KG21,,,,,
2019.0,,,,Male,12.811868,KGZ,Osh (city),KG21,,,,,
2020.0,,,,Male,8.4,KGZ,Osh (city),KG21,,,,,
2021.0,,,,Male,10.7,KGZ,Osh (city),KG21,,,,,
2007.0,,,,Female,8.995502,KGZ,Osh (city),KG21,,,,,
2008.0,,,,Female,10.447761,KGZ,Osh (city),KG21,,,,,
2009.0,,,,Female,8.928571,KGZ,Osh (city),KG21,,,,,
2010.0,,,,Female,7.46826,KGZ,Osh (city),KG21,,,,,
2011.0,,,,Female,7.507508,KGZ,Osh (city),KG21,,,,,
2012.0,,,,Female,5.212211,KGZ,Osh (city),KG21,,,,,
2013.0,,,,Female,8.791209,KGZ,Osh (city),KG21,,,,,
2014.0,,,,Female,7.925072,KGZ,Osh (city),KG21,,,,,
2015.0,,,,Female,4.950495,KGZ,Osh (city),KG21,,,,,
2016.0,,,,Female,7.628294,KGZ,Osh (city),KG21,,,,,
2017.0,,,,Female,3.389831,KGZ,Osh (city),KG21,,,,,
2018.0,,,,Female,2.636783,KGZ,Osh (city),KG21,,,,,
2019.0,,,,Female,3.170577,KGZ,Osh (city),KG21,,,,,
2020.0,,,,Female,3.7,KGZ,Osh (city),KG21,,,,,
2021.0,,,,Female,3.0,KGZ,Osh (city),KG21,,,,,
,,,,,,UZB,,,01_101_,Total,True,2000.0,8.6
,,,,,,UZB,,,01_101_,Total,True,2001.0,8.6
,,,,,,UZB,,,01_101_,Total,True,2002.0,8.2
,,,,,,UZB,,,01_101_,Total,True,2003.0,8.0
,,,,,,UZB,,,01_101_,Total,True,2004.0,7.8
,,,,,,UZB,,,01_101_,Total,True,2005.0,8.2
,,,,,,UZB,,,01_101_,Total,True,2006.0,8.0
,,,,,,UZB,,,01_101_,Total,True,2007.0,8.4
,,,,,,UZB,,,01_101_,Total,True,2008.0,8.0
,,,,,,UZB,,,01_101_,Total,True,2009.0,7.8
,,,,,,UZB,,,01_101_,Total,True,2010.0,7.6
,,,,,,UZB,,,01_101_,Total,True,2011.0,7.4
,,,,,,UZB,,,01_101_,Total,True,2012.0,7.7
,,,,,,UZB,,,01_101_,Total,True,2013.0,7.7
,,,,,,UZB,,,01_101_,Total,True,2014.0,7.8
,,,,,,UZB,,,01_101_,Total,True,2015.0,8.1
,,,,,,UZB,,,01_101_,Total,True,2016.0,7.9
,,,,,,UZB,,,01_101_,Total,True,2017.0,7.6
,,,,,,UZB,,,01_101_,Total,True,2018.0,6.9
,,,,,,UZB,,,01_101_,Total,True,2019.0,6.2
,,,,,,UZB,,,01_101_,Total,True,2020.0,5.7
,,,,,,UZB,,,01_101_,Total,True,2021.0,6.9
