Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Age,Regions,Value,M49_country_code
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Kyzylorda,20.02087000766365,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Kyzylorda,19.00193171527169,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Kyzylorda,13.767130390319368,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Kyzylorda,9.34670371884102,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Mangistau,27.49057284250984,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Mangistau,12.822414503502266,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Mangistau,85.46073818916663,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Mangistau,62.83383043508014,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Mangistau,13.66232334063969,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Mangistau,37.06088777451802,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Mangistau,29.96181674872985,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Mangistau,5.740692271787505,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Mangistau,6.94191413236073,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Pavlodar,43.10889530688244,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Pavlodar,34.353372314228025,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Pavlodar,82.00096947684152,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Pavlodar,69.26055116737265,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Pavlodar,19.21346202854628,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Pavlodar,31.521176550375667,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Pavlodar,32.88440026398277,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Pavlodar,42.08395975546054,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Pavlodar,8.954258721694233,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Soltustik Kazakhstan,70.0795862627358,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Soltustik Kazakhstan,46.29841783288781,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Soltustik Kazakhstan,77.51410112580606,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Soltustik Kazakhstan,89.76499565831834,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Soltustik Kazakhstan,21.606008450165508,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Soltustik Kazakhstan,26.63723568753893,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Soltustik Kazakhstan,36.686975848215845,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Soltustik Kazakhstan,52.14587903862649,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Soltustik Kazakhstan,1.6712716490329536,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Turkistan,56.96476986766823,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Turkistan,20.320106446268305,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Turkistan,65.45441835743371,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Turkistan,70.02693221987026,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Turkistan,21.190792684738945,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Turkistan,16.13303850440174,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Turkistan,22.23811791691201,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Turkistan,27.670556140515856,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Turkistan,7.127742849891113,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Shygys Kazakhstan,17.740061664512275,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Shygys Kazakhstan,18.64544535319792,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Shygys Kazakhstan,64.32105371103385,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Shygys Kazakhstan,51.7490137241993,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Shygys Kazakhstan,25.76190080677928,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Shygys Kazakhstan,18.80958168141749,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Shygys Kazakhstan,29.62580679982374,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Shygys Kazakhstan,14.03549368906686,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Shygys Kazakhstan,14.86650565096282,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Nur-Sultan city,25.76715622688851,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Nur-Sultan city,31.71235077964369,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Nur-Sultan city,79.66286778056947,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Nur-Sultan city,80.6957578634349,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Nur-Sultan city,30.115504203144905,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Nur-Sultan city,43.69683501118023,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Nur-Sultan city,48.01981748069718,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Nur-Sultan city,37.16985143632589,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Nur-Sultan city,28.07467437492977,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Almaty city,23.59675624105581,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Almaty city,14.87282736008994,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Almaty city,85.17929774648506,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Almaty city,54.03443659383703,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Almaty city,14.05449712106316,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Almaty city,21.963367641907983,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Almaty city,24.7503941305722,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Almaty city,16.128801996536335,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Almaty city,7.324298682990124,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15-24 years old,Shymkent city,8.142676133782782,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Shymkent city,3.0491490865872275,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Shymkent city,65.3324148104258,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Shymkent city,71.28876281880954,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Shymkent city,6.445289153458127,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Shymkent city,12.821341916768144,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Shymkent city,18.14691169988852,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15-24 years old,Shymkent city,10.212200297025731,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15-24 years old,Shymkent city,2.3579336720045347,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,,29.1582321902456,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,,17.48488628107642,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,,52.26510503342675,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,,42.64493421738329,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,,16.47268039013343,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,,18.43831331087703,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,,20.021265150465258,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,,21.297334526014303,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,,6.753666711334937,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Akmola,42.23244240040881,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Akmola,21.759025972583263,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Akmola,51.21660123575109,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Akmola,41.29876966525935,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Akmola,19.76795751960719,KAZ
